"","WDIR","GSPD","Salinity","SST","Total_Rain","Mean_Temp","outbreak_count","X","...1","Date","Max_Temp","Min_Temp","Total_Precip","year","epiweek"
"6603",259.5,6.5,25.2,16.54,0,23.8,0,6603,6603,"2021/8/12",34.5,13,0,2021,32
"6604",230.17,2.57,25.5,16.46,0,14.9,0,6604,6604,"2021/8/13",NA,NA,NA,2021,32
"6605",137,5.2,25,18.31,3.4,21.8,0,6605,6605,"2021/8/14",NA,NA,NA,2021,32
"6606",290,2.3,25.1,14.8,0,16,0,6606,6606,"2021/8/15",NA,NA,NA,2021,33
"6607",323.5,6.02,25.2,18.27,0,16.3,0,6607,6607,"2021/8/16",20,12.5,0,2021,33
"6608",333.83,7.68,25.4,15.77,0,18.5,0,6608,6608,"2021/8/17",27,10,0,2021,33
"6609",318.78,7.63,25.8,14.77,0,16,0,6609,6609,"2021/8/18",24,8,0,2021,33
"6610",313.09,10.5,25.6,18.33,0,18.3,0,6610,6610,"2021/8/19",25,11.5,0,2021,33
"6611",311.22,6.49,25.4,14.52,0,13.5,0,6611,6611,"2021/8/20",NA,NA,NA,2021,33
"6612",292.33,3.51,25.4,14.77,0,16.8,0,6612,6612,"2021/8/21",NA,NA,NA,2021,33
"6613",336.64,8.23,25.7,15.62,0,11.5,0,6613,6613,"2021/8/22",NA,NA,NA,2021,34
"6614",270.59,4.78,27.9,15.83,0,15.8,0,6614,6614,"2021/8/23",21,10.5,0,2021,34
"6615",211.5,2.73,28,16.56,0,15,0,6615,6615,"2021/8/24",24,6,0,2021,34
"6616",229.04,3.17,26.8,13.91,0,16,0,6616,6616,"2021/8/25",NA,NA,NA,2021,34
"6617",143.33,7.31,28.4,16.6,5.4,14.3,0,6617,6617,"2021/8/26",18,10.5,5.4,2021,34
"6618",263.83,3.49,27.4,18.27,6,18,0,6618,6618,"2021/8/27",22,14,6,2021,34
"6619",290.17,3.61,27.2,13.84,0,11.5,0,6619,6619,"2021/8/28",NA,NA,NA,2021,34
"6620",323.38,5.15,28.7,15.93,0,12,0,6620,6620,"2021/8/29",NA,NA,NA,2021,35
"6621",288.71,6.1,26.4,17.18,0.4,12.3,0,6621,6621,"2021/8/30",17.5,7,0.4,2021,35
"6622",258.77,5.51,26.4,14.53,0,14.5,0,6622,6622,"2021/8/31",19,10,0,2021,35
"6623",285.62,4.15,26.4,16.19,0,13,0,6623,6623,"2021/9/1",21,5,0,2021,35
"6624",252.25,4.78,26.5,14.7,0,15,0,6624,6624,"2021/9/2",25,5,0,2021,35
"6625",195.33,2.21,26.6,14.34,0,12,0,6625,6625,"2021/9/3",NA,NA,NA,2021,35
"6626",194.71,6.6,29.1,6.89,8,0.6,0,6626,6626,"2021/9/4",NA,NA,NA,2021,35
"6627",177.62,4.48,26.3,14.39,0,14.3,0,6627,6627,"2021/9/5",NA,NA,NA,2021,36
"6628",205.71,2.87,26.1,14.46,0,15.9,0,6628,6628,"2021/9/6",NA,NA,NA,2021,36
"6629",241.96,2.4,27.2,18.96,1.2,17.8,0,6629,6629,"2021/9/7",26.5,9,1.2,2021,36
"6630",230.83,4.46,26.9,16.66,0.8,19,0,6630,6630,"2021/9/8",23,15,0.8,2021,36
"6631",134.21,4.89,28.2,14.94,0,19,0,6631,6631,"2021/9/9",24,14,0,2021,36
"6632",255.58,3.39,28.5,13,0,13.3,0,6632,6632,"2021/9/10",NA,NA,NA,2021,36
"6633",133.83,6.05,27.8,12.48,4.2,13.3,0,6633,6633,"2021/9/11",NA,NA,NA,2021,36
"6634",253.92,5.58,27.9,17.46,0,17.8,0,6634,6634,"2021/9/12",NA,NA,NA,2021,37
"6635",295.96,5.01,28.1,14.2,1,13.5,0,6635,6635,"2021/9/13",19,8,1,2021,37
"6636",139.5,5.77,27.3,14.09,7.2,12.8,0,6636,6636,"2021/9/14",15.5,10,7.2,2021,37
"6637",303.18,9.39,27.6,13.27,0,11.3,0,6637,6637,"2021/9/15",NA,NA,NA,2021,37
"6638",269.83,6.8,26.9,8.73,3,9,0,6638,6638,"2021/9/16",16,2,3,2021,37
"6639",108.92,10.52,28.6,10.52,62,12,0,6639,6639,"2021/9/17",14,10,62,2021,37
"6640",190.67,5.9,27.8,15.83,9.2,14,0,6640,6640,"2021/9/18",18,10,9.2,2021,37
"6641",163.58,5.13,27.1,14.81,13,14,0,6641,6641,"2021/9/19",18,10,13,2021,38
"6642",206.62,3.92,27,13.26,0.4,11.8,0,6642,6642,"2021/9/20",15.5,8,0.4,2021,38
"6643",124.96,5.01,29,14.44,1.2,13.3,0,6643,6643,"2021/9/21",17.5,9,1.2,2021,38
"6644",315.5,4.5,26.9,15.08,0,15,0,6644,6644,"2021/9/22",19,11,0,2021,38
"6645",291.08,4.09,27.2,14.52,0,13.3,0,6645,6645,"2021/9/23",19.5,7,0,2021,38
"6646",278.42,2.46,27.7,14.88,0,12.5,0,6646,6646,"2021/9/24",19,6,0,2021,38
"6647",242.83,2.58,27.8,16.74,3.8,13,0,6647,6647,"2021/9/25",20,6,3.8,2021,38
"6648",149.62,8.56,27.4,15.94,11.6,13.5,0,6648,6648,"2021/9/26",15,12,11.6,2021,39
"6649",135.48,12.52,27.7,14.96,8.2,12.5,0,6649,6649,"2021/9/27",17,8,8.2,2021,39
"6650",208.33,5.42,27.8,14.94,0.8,12,0,6650,6650,"2021/9/28",15,9,0.8,2021,39
"6651",133.05,12.25,28.4,11.23,27.4,11.3,0,6651,6651,"2021/9/29",13.5,9,27.4,2021,39
"6652",140.42,10.8,27.9,14.52,2.2,12.5,0,6652,6652,"2021/9/30",16,9,2.2,2021,39
"6653",166.92,3.22,27.9,10.49,0.4,9.3,0,6653,6653,"2021/10/1",15,3.5,0.4,2021,39
"6654",123.54,8.27,27.3,11.28,1,11.3,0,6654,6654,"2021/10/2",15.5,7,1,2021,39
"6655",248.62,5.93,27.4,13.74,0.4,11.5,0,6655,6655,"2021/10/3",14.5,8.5,0.4,2021,40
"6656",312.71,4.36,26.9,9.71,10.4,8,0,6656,6656,"2021/10/4",12,4,10.4,2021,40
"6657",169.29,5.15,26.6,10.84,14.6,10.8,0,6657,6657,"2021/10/5",13.5,8,14.6,2021,40
"6658",161.38,4.84,26.4,10,1,8.5,0,6658,6658,"2021/10/6",12,5,1,2021,40
"6659",250.5,3.52,29.4,13.33,0,8.5,0,6659,6659,"2021/10/7",12,5,0,2021,40
"6660",184.46,3.02,27.3,13.81,0.5,9.5,0,6660,6660,"2021/10/8",13.5,5.5,0.5,2021,40
"6661",164.58,8.65,27.7,7.55,5.6,7.8,0,6661,6661,"2021/10/9",12,3.5,5.6,2021,40
"6662",269.1,6.48,27.8,12.82,2,7.3,0,6662,6662,"2021/10/10",11.5,3,2,2021,41
"6663",272,5.4,27.7,8.72,1,5.3,0,6663,6663,"2021/10/11",11.5,-1,1,2021,41
"6664",129.14,10.24,26.9,8.07,6.2,5,0,6664,6664,"2021/10/12",9,1,6.2,2021,41
"6665",214.58,4.42,26.8,10.28,1.6,6.3,0,6665,6665,"2021/10/13",10.5,2,1.6,2021,41
"6666",120.17,10.29,26.7,11.21,3,8.8,0,6666,6666,"2021/10/14",11,6.5,3,2021,41
"6667",121.33,12.54,28.7,11.47,22.6,10.8,0,6667,6667,"2021/10/15",13,8.5,22.6,2021,41
"6668",133.58,12.54,27.4,10.23,29.8,11.8,0,6668,6668,"2021/10/16",12.5,11,29.8,2021,41
"6669",209.58,7.05,28.1,12.88,0.6,8.8,0,6669,6669,"2021/10/17",10,7.5,0.6,2021,42
"6670",250.58,4.35,27.2,9.28,0,6.5,0,6670,6670,"2021/10/18",11.5,1.5,0,2021,42
"6671",118.38,5.49,27.3,8.16,1,6.8,0,6671,6671,"2021/10/19",12.5,1,1,2021,42
"6672",142.71,7.35,27.6,11.99,3.2,7.8,0,6672,6672,"2021/10/20",13.5,2,3.2,2021,42
"6673",132,12.55,27.9,9.01,6,11,0,6673,6673,"2021/10/21",14.5,7.5,6,2021,42
"6674",131.04,10.18,28.1,10.59,1.8,9.5,0,6674,6674,"2021/10/22",NA,NA,NA,2021,42
"6675",133.09,11.61,28.6,6.95,0,4.8,0,6675,6675,"2021/10/23",NA,NA,NA,2021,42
"6676",130.04,7.03,28.7,8.77,1.4,-1.8,0,6676,6676,"2021/10/24",NA,NA,NA,2021,43
"6677",118.72,17.48,28.8,8.64,5.2,9.8,0,6677,6677,"2021/10/25",12.5,7,5.2,2021,43
"6678",140.08,14.16,27.6,9.63,7,9.3,0,6678,6678,"2021/10/26",12,6.5,7,2021,43
"6679",196.92,3.9,27.1,13.58,14.2,9.3,0,6679,6679,"2021/10/27",12.5,6,14.2,2021,43
"6680",180.42,5.73,26.4,9.47,7.2,8,0,6680,6680,"2021/10/28",9.5,6.5,7.2,2021,43
"6681",317.64,7.99,25.7,18.3,0,17.5,0,6681,6681,"2021/10/29",NA,NA,NA,2021,43
"6682",307.65,5.94,25.3,14.89,0,13.5,0,6682,6682,"2021/10/30",NA,NA,NA,2021,43
"6683",253.54,2.81,24.6,16.27,0,15.3,0,6683,6683,"2021/10/31",NA,NA,NA,2021,44
"6684",237.96,2.82,28.1,8.53,8.2,2,0,6684,6684,"2021/11/1",7,-3,8.2,2021,44
"6685",146.96,7.55,27.8,9.92,34.4,6,0,6685,6685,"2021/11/2",10,2,34.4,2021,44
"6686",126.26,10.77,28.1,12.2,15.6,10.3,0,6686,6686,"2021/11/3",12,8.5,15.6,2021,44
"6687",128.22,8.62,25.4,11.25,6.8,12.5,0,6687,6687,"2021/11/4",14.5,10.5,6.8,2021,44
"6688",144.48,9.78,28.4,8.41,0.2,6.3,0,6688,6688,"2021/11/5",NA,NA,NA,2021,44
"6689",209.21,8.02,28.8,9.7,4,10,0,6689,6689,"2021/11/6",NA,NA,NA,2021,44
"6690",137.83,9.88,25.1,15.27,0,20,0,6690,6690,"2021/11/7",NA,NA,NA,2021,45
"6691",144.96,12.86,28.9,8.79,8.2,5.3,0,6691,6691,"2021/11/8",9.5,1,8.2,2021,45
"6692",141.05,14.26,29.2,7.26,5.4,6.8,0,6692,6692,"2021/11/9",10,3.5,5.4,2021,45
"6693",219.21,4.17,28.1,9.86,1.6,4.5,0,6693,6693,"2021/11/10",9,0,1.6,2021,45
"6694",116.67,7.36,29.3,6.87,9.8,-0.8,0,6694,6694,"2021/11/11",NA,NA,NA,2021,45
"6695",204.96,6.27,26.4,14.35,18.2,11.3,0,6695,6695,"2021/11/12",NA,NA,NA,2021,45
"6696",186.58,5.28,28.7,16.98,0,17,0,6696,6696,"2021/11/13",NA,NA,NA,2021,45
"6697",149.96,7.24,28.8,9.06,7,6.5,0,6697,6697,"2021/11/14",NA,NA,NA,2021,46
"6698",142.67,5.01,28.9,7.79,13.8,5.8,0,6698,6698,"2021/11/15",7.5,4,13.8,2021,46
"6699",273.32,5.5,29.3,8.04,0,3.8,0,6699,6699,"2021/11/16",8,-0.5,0,2021,46
"6700",193.33,3.11,29.6,7.47,4,2,0,6700,6700,"2021/11/17",6,-2,4,2021,46
"6701",188.5,3.43,28.5,7.47,0.2,1,0,6701,6701,"2021/11/18",2,0,0.2,2021,46
"6702",294.04,6.82,29.8,8.36,0.4,7.5,0,6702,6702,"2021/11/19",NA,NA,NA,2021,46
"6703",177.92,4.4,27.7,9.04,0,8.5,0,6703,6703,"2021/11/20",NA,NA,NA,2021,46
"6704",119.83,9.93,29.4,8.32,4.6,8.3,0,6704,6704,"2021/11/21",NA,NA,NA,2021,47
"6705",126.43,12.75,29.4,6.91,5.8,3,0,6705,6705,"2021/11/22",8,-2,5.8,2021,47
"6706",298.83,8.58,29.6,7.87,0,5,0,6706,6706,"2021/11/23",8.5,1.5,0,2021,47
"6707",192.23,7.6,28.4,7.78,13,3.5,0,6707,6707,"2021/11/24",8.5,-1.5,13,2021,47
"6708",122.86,15.48,29.3,7.79,14.2,7,0,6708,6708,"2021/11/25",8.5,5.5,14.2,2021,47
"6709",196.21,8.52,27.7,15.8,6.4,15,0,6709,6709,"2021/11/26",NA,NA,NA,2021,47
"6710",144.12,4.9,26.3,12.14,1.8,14.3,0,6710,6710,"2021/11/27",NA,NA,NA,2021,47
"6711",229.92,2.9,26.9,15.82,0,8,0,6711,6711,"2021/11/28",NA,NA,NA,2021,48
"6712",235.12,3.15,29.5,9.65,8,7,0,6712,6712,"2021/11/29",10.5,3.5,8,2021,48
"6713",129.12,11.7,29.5,8.36,16.6,10,0,6713,6713,"2021/11/30",13,7,16.6,2021,48
"6714",144.95,8.4,24,13.65,3.4,11.5,0,6714,6714,"2021/12/1",14,9,3.4,2021,48
"6715",283.36,8.31,29.6,10.18,0,5.5,0,6715,6715,"2021/12/2",7,4,0,2021,48
"6716",308.91,5.99,28.7,8.21,1.5,4,0,6716,6716,"2021/12/3",NA,NA,NA,2021,48
"6717",279.92,3.38,28.9,16.15,0,16.8,0,6717,6717,"2021/12/4",NA,NA,NA,2021,48
"6718",273.1,7.38,30.7,11.81,2.2,6.8,1,6718,6718,"2021/12/5",NA,NA,NA,2021,49
"6719",124.92,7.33,28.1,7.06,1,-0.3,1,6719,6719,"2021/12/6",3,-3.5,1,2021,49
"6720",123.96,3.7,29,7.86,7.6,3.8,1,6720,6720,"2021/12/7",6.5,1,7.6,2021,49
"6721",265.48,6.42,27.4,8.46,0,2.8,1,6721,6721,"2021/12/8",5.5,0,0,2021,49
"6722",233.29,3.75,29.6,8.97,0,2.3,1,6722,6722,"2021/12/9",5.5,-1,0,2021,49
"6723",148.65,7.51,28.1,7.45,0.4,9.3,1,6723,6723,"2021/12/10",NA,NA,NA,2021,49
"6724",174.91,10.66,27.8,7.78,40.7,7.6,1,6724,6724,"2021/12/11",NA,NA,NA,2021,49
"6725",163.09,8.13,27.7,10.04,0,10.5,1,6725,6725,"2021/12/12",NA,NA,NA,2021,50
"6726",147.73,9.51,27.9,7.77,18.4,1.5,1,6726,6726,"2021/12/13",4,-1,18.4,2021,50
"6727",266.42,5.58,29.5,7.01,5,2,1,6727,6727,"2021/12/14",4,0,5,2021,50
"6728",110.39,13.16,28.2,9.09,1.8,4.3,1,6728,6728,"2021/12/15",6.5,2,1.8,2021,50
"6729",294.33,6.25,27.9,7.76,0,3,1,6729,6729,"2021/12/16",6,0,0,2021,50
"6730",228.75,6.13,27.7,15.05,4,13.5,1,6730,6730,"2021/12/17",NA,NA,NA,2021,50
"6731",154.57,8.58,29.6,9.83,0.6,9.3,1,6731,6731,"2021/12/18",NA,NA,NA,2021,50
"6732",304.04,4.32,29.2,12.51,0,5.3,0,6732,6732,"2021/12/19",NA,NA,NA,2021,51
"6733",324.17,5.31,27.5,8.38,0,-0.5,0,6733,6733,"2021/12/20",1,-2,0,2021,51
"6734",236.42,3.62,26.3,7.52,12.4,-1,0,6734,6734,"2021/12/21",3,-5,12.4,2021,51
"6735",146,11.6,28.7,10.22,6.2,7.8,0,6735,6735,"2021/12/22",NA,NA,NA,2021,51
"6736",310.52,5.24,20.9,15.97,0,14.2,0,6736,6736,"2021/12/23",NA,NA,NA,2021,51
"6737",176.62,7.96,27.8,18.54,1.3,18.5,0,6737,6737,"2021/12/24",NA,NA,NA,2021,51
"6738",318.7,9.79,27.3,13.32,0,13.1,0,6738,6738,"2021/12/25",NA,NA,NA,2021,51
"6739",313.18,13.55,27,17.33,0,18,0,6739,6739,"2021/12/26",NA,NA,NA,2021,52
"6740",307.68,8.52,27.7,7.32,0,3.8,0,6740,6740,"2021/12/27",NA,NA,NA,2021,52
"6741",314.29,6.07,27.9,16.98,0,17.8,0,6741,6741,"2021/12/28",NA,NA,NA,2021,52
"6742",295.58,7.25,27.6,12.64,1,10,0,6742,6742,"2021/12/29",NA,NA,NA,2021,52
"6743",188.62,7.11,27.8,7.49,0,-1.3,0,6743,6743,"2021/12/30",4.5,-7,0,2021,52
"6744",290.9,6.63,28.3,13.91,2.2,9.6,0,6744,6744,"2021/12/31",NA,NA,NA,2021,52
"6745",142.52,10.61,28.5,7.98,38.5,7.8,1,6745,6745,"2022/1/1",NA,NA,NA,2022,52
"6746",127.83,18.99,28.9,7.55,16.9,10.5,1,6746,6746,"2022/1/2",NA,NA,NA,2022,1
"6747",150.59,10.69,27.9,6.72,3,6.5,1,6747,6747,"2022/1/3",NA,NA,NA,2022,1
"6748",230.48,8.46,26.1,6.39,0,-3,1,6748,6748,"2022/1/4",3,-9,0,2022,1
"6749",323.48,7.94,27,8.96,0,-0.3,1,6749,6749,"2022/1/5",0.5,-1,10,2022,1
"6750",183.83,6.83,29.7,6.95,5.6,0,1,6750,6750,"2022/1/6",1.5,-1.5,5.6,2022,1
"6751",330.5,9.14,29.1,10.93,0,8.5,1,6751,6751,"2022/1/7",NA,NA,NA,2022,1
"6752",218.09,5.68,26.3,8.12,0,4.8,1,6752,6752,"2022/1/8",NA,NA,NA,2022,1
"6753",108.35,8.43,28,10.96,7.8,14.5,3,6753,6753,"2022/1/9",NA,NA,NA,2022,2
"6754",126,9.05,28.1,7.22,17.2,1.5,3,6754,6754,"2022/1/10",7,-4,17.2,2022,2
"6755",132.08,12.06,28.8,7.84,13.8,2.8,3,6755,6755,"2022/1/11",4.5,1,13.8,2022,2
"6756",126.5,5.45,27.5,6.39,22.6,3.8,3,6756,6756,"2022/1/12",5,2.5,22.6,2022,2
"6757",171.52,4.77,27.8,7.3,1.2,4.5,3,6757,6757,"2022/1/13",7,2,1.2,2022,2
"6758",139.43,5.3,28.3,8.08,4.6,7.8,3,6758,6758,"2022/1/14",NA,NA,NA,2022,2
"6759",206,4.72,27.8,8.88,0,6.8,3,6759,6759,"2022/1/15",NA,NA,NA,2022,2
"6760",173.25,2.34,29.5,14.49,0,14.3,1,6760,6760,"2022/1/16",NA,NA,NA,2022,3
"6761",124.88,5.23,28.3,7.72,1.8,5,1,6761,6761,"2022/1/17",8,2,1.8,2022,3
"6762",242.88,2.05,29,10.83,0.4,9.3,1,6762,6762,"2022/1/18",13.5,5,0.4,2022,3
"6763",189.88,3.6,27.9,9.84,10,5.3,1,6763,6763,"2022/1/19",7.5,3,10,2022,3
"6764",190,6.29,28.5,9.53,1.2,7.8,1,6764,6764,"2022/1/20",10,5.5,1.2,2022,3
"6765",301.42,3.97,28.3,21.2,0,23.5,1,6765,6765,"2022/1/21",NA,NA,NA,2022,3
"6766",283.29,2.98,25.6,16.33,0.3,13,1,6766,6766,"2022/1/22",NA,NA,NA,2022,3
"6767",264.33,3.22,26.4,9.24,0,0,0,6767,6767,"2022/1/23",NA,NA,NA,2022,4
"6768",254.21,2.98,28.6,7.01,0,1.5,0,6768,6768,"2022/1/24",3.5,-0.5,0,2022,4
"6769",257,2.55,28.2,8.74,0,1.5,0,6769,6769,"2022/1/25",3,0,0,2022,4
"6770",280.04,2.65,28.9,6.75,0,1.5,0,6770,6770,"2022/1/26",3,0,0,2022,4
"6771",200.75,2.17,27.8,8.14,0,0,0,6771,6771,"2022/1/27",1.5,-1.5,0,2022,4
"6772",190.38,2.58,28.2,17.32,0,18.4,0,6772,6772,"2022/1/28",NA,NA,NA,2022,4
"6773",147.96,4.11,27.4,7.8,1,3,0,6773,6773,"2022/1/29",NA,NA,NA,2022,4
"6774",147.82,11.59,28.4,8.35,9.2,2.5,1,6774,6774,"2022/1/30",NA,NA,NA,2022,5
"6775",296.52,6.23,25,7.78,0,2,1,6775,6775,"2022/1/31",6.5,-2.5,0,2022,5
"6776",332.43,6.91,29.7,7.45,0,1.5,1,6776,6776,"2022/2/1",6,-3,0,2022,5
"6777",178,6.15,29.5,8.77,3,0.3,1,6777,6777,"2022/2/2",2.5,-2,3,2022,5
"6778",95.08,4.66,29.4,8.83,1.4,3,1,6778,6778,"2022/2/3",5,1,1.4,2022,5
"6779",120.52,10.77,28.1,8.84,4.2,9.5,1,6779,6779,"2022/2/4",NA,NA,NA,2022,5
"6780",248.42,3.29,27,14.22,0.4,10.8,1,6780,6780,"2022/2/5",NA,NA,NA,2022,5
"6781",123.29,3.62,28,14.68,0,11.5,1,6781,6781,"2022/2/6",NA,NA,NA,2022,6
"6782",193.88,3.2,29.2,9.45,0.6,5.8,1,6782,6782,"2022/2/7",12,-0.5,0.6,2022,6
"6783",180.54,4.65,29.5,8.76,2.4,3.3,1,6783,6783,"2022/2/8",7,-0.5,2.4,2022,6
"6784",89.12,5.65,29.5,9.18,1.4,6.5,1,6784,6784,"2022/2/9",8,5,1.4,2022,6
"6785",208.42,2.22,19.5,13.6,0.2,6.5,1,6785,6785,"2022/2/10",9.5,3.5,0.2,2022,6
"6786",275.83,5.14,27.2,17.4,0,18.1,1,6786,6786,"2022/2/11",NA,NA,NA,2022,6
"6787",262.17,2.96,28.3,11.74,0,13,1,6787,6787,"2022/2/12",NA,NA,NA,2022,6
"6788",231.83,1.79,26.9,10.22,0,9,0,6788,6788,"2022/2/13",NA,NA,NA,2022,7
"6789",210.04,4.09,29.5,7.58,1.8,2.8,0,6789,6789,"2022/2/14",9,-3.5,1.8,2022,7
"6790",292.54,6.74,27.6,7.21,0,4.3,0,6790,6790,"2022/2/15",9.5,-1,0,2022,7
"6791",263.89,8.69,29.2,7.52,0.6,4.3,0,6791,6791,"2022/2/16",9.5,-1,0.6,2022,7
"6792",178.04,1.93,28.4,7.99,0,4.3,0,6792,6792,"2022/2/17",9.5,-1,0,2022,7
"6793",255.58,1.78,29.4,9.25,0.6,6.3,0,6793,6793,"2022/2/18",NA,NA,NA,2022,7
"6794",157.12,4.57,28.1,17.47,0,15.3,0,6794,6794,"2022/2/19",NA,NA,NA,2022,7
"6795",312.43,6.36,29.6,7.78,0,-0.7,2,6795,6795,"2022/2/20",NA,NA,NA,2022,8
"6796",320.5,10.73,27.3,7.95,0,2.8,2,6796,6796,"2022/2/21",7,-1.5,0,2022,8
"6797",330.11,9.8,29.9,9.08,0,0,2,6797,6797,"2022/2/22",3.5,-3.5,0,2022,8
"6798",259.96,5.38,29.5,6.96,0,-2,2,6798,6798,"2022/2/23",4,-8,0,2022,8
"6799",132.25,3.39,28.1,7.04,0,2,2,6799,6799,"2022/2/24",5,-1,0,2022,8
"6800",187.29,3.21,29.4,6.35,0,-0.3,2,6800,6800,"2022/2/25",5,-5.5,0,2022,8
"6801",147.13,8.24,28.6,7.77,21,1.5,2,6801,6801,"2022/2/26",6.5,-3.5,21,2022,8
"6802",140.61,9.93,26.4,8.28,10.3,5.8,1,6802,6802,"2022/2/27",9.5,2,10.3,2022,9
"6803",133.17,11.1,28.1,8.72,10.5,9.8,1,6803,6803,"2022/2/28",14.5,5,10.5,2022,9
"6804",137.83,9.26,27.9,8.99,4.4,8,1,6804,6804,"2022/3/1",12.5,3.5,4.4,2022,9
"6805",142.96,7.15,28.7,8.65,5,7.8,1,6805,6805,"2022/3/2",11.5,4,5,2022,9
"6806",241.33,5.22,29.3,7.04,1.8,4.8,1,6806,6806,"2022/3/3",10.5,-1,1.8,2022,9
"6807",324.88,6.73,28.6,7.7,0,6.8,1,6807,6807,"2022/3/4",10.5,3,0,2022,9
"6808",325,9.06,25.6,10.53,0,3.8,1,6808,6808,"2022/3/5",10,-2.5,0,2022,9
"6809",314,7.14,29.5,7.86,0,4.3,2,6809,6809,"2022/3/6",10.5,-2,0,2022,10
"6810",294.32,6.08,27.7,11.76,0,6.3,2,6810,6810,"2022/3/7",12,0.5,0,2022,10
"6811",290.68,6.21,28,7.89,0,6.8,2,6811,6811,"2022/3/8",11.5,2,0,2022,10
"6812",218.57,5.27,28.7,8.63,0,3.3,2,6812,6812,"2022/3/9",8.5,-2,0,2022,10
"6813",232.96,3.25,28.7,7.57,3.4,1,2,6813,6813,"2022/3/10",7,-5,3.4,2022,10
"6814",130.22,8.36,28.4,7.24,1.8,4,2,6814,6814,"2022/3/11",6.5,1.5,1.8,2022,10
"6815",106,9.6,29.1,9.88,8.6,5.3,2,6815,6815,"2022/3/12",7.5,3,8.6,2022,10
"6816",208.79,4.89,29.8,8.03,1.8,5.5,8,6816,6816,"2022/3/13",9,2,1.8,2022,11
"6817",124.05,13.1,28.7,8.64,6.4,7,8,6817,6817,"2022/3/14",10,4,6.4,2022,11
"6818",134.5,11.16,29.1,7.43,1,8,8,6818,6818,"2022/3/15",12,4,1,2022,11
"6819",153.96,6,28.7,7.84,2,5.5,8,6819,6819,"2022/3/16",10.5,0.5,2,2022,11
"6820",126.17,11.09,24.3,8.14,4.4,6,8,6820,6820,"2022/3/17",7.5,4.5,4.4,2022,11
"6821",129.26,9.98,26.5,7.75,2,6.5,8,6821,6821,"2022/3/18",11,2,2,2022,11
"6822",202.08,7.76,29.4,7.44,0,7,8,6822,6822,"2022/3/19",11,3,0,2022,11
"6823",170.04,7.5,29,8.03,2.8,4.3,3,6823,6823,"2022/3/20",8.5,0,2.8,2022,12
"6824",124.54,12.09,30,7.57,3.4,5.8,3,6824,6824,"2022/3/21",7.5,4,3.4,2022,12
"6825",124.29,7.39,29.6,9.16,1.6,8.3,3,6825,6825,"2022/3/22",11,5.5,1.6,2022,12
"6826",216.5,8.88,28.6,10.6,3.4,8.5,3,6826,6826,"2022/3/23",11,6,3.4,2022,12
"6827",231.7,4.21,28,8.11,0.6,4,3,6827,6827,"2022/3/24",9.5,-1.5,0.6,2022,12
"6828",217.38,2.35,28.4,8.02,6,6.8,3,6828,6828,"2022/3/25",10.5,3,6,2022,12
"6829",128.92,4.81,29.1,7.79,11.2,7.5,3,6829,6829,"2022/3/26",10,5,11.2,2022,12
"6830",225.62,2.92,26.7,10.34,8.8,7.5,2,6830,6830,"2022/3/27",10,5,8.8,2022,13
"6831",301.21,4.71,25.9,11.95,0.6,10.5,2,6831,6831,"2022/3/28",14,7,0.6,2022,13
"6832",208.46,3.75,27.9,9.6,0,6.5,2,6832,6832,"2022/3/29",13,0,0,2022,13
"6833",181.92,4.15,26,11.6,0,8.8,2,6833,6833,"2022/3/30",13,4.5,0,2022,13
"6834",262.71,4.7,28.2,9.13,0,6.8,2,6834,6834,"2022/3/31",12,1.5,0,2022,13
"6835",136.43,8.05,29.4,7.67,2,6,2,6835,6835,"2022/4/1",10,2,2,2022,13
"6836",190.25,8.07,26.4,8.54,4,6.8,2,6836,6836,"2022/4/2",11.5,2,4,2022,13
"6837",136,14.57,28.4,7.41,30.2,8,2,6837,6837,"2022/4/3",11,5,30.2,2022,14
"6838",158.08,11.82,27.8,9.88,11.4,6.3,2,6838,6838,"2022/4/4",8.5,4,11.4,2022,14
"6839",223.67,5.56,27.1,11.09,0,7.8,2,6839,6839,"2022/4/5",11,4.5,0,2022,14
"6840",226.25,5.71,29.6,6.92,0,4.8,2,6840,6840,"2022/4/6",11,-1.5,0,2022,14
"6841",141.92,3.21,28.4,8.38,3.2,8.8,2,6841,6841,"2022/4/7",14.5,3,3.2,2022,14
"6842",176.25,8.67,25.6,11.92,3.4,9.3,2,6842,6842,"2022/4/8",12.5,6,3.4,2022,14
"6843",278.33,5.7,29.7,7.94,4.4,4.5,2,6843,6843,"2022/4/9",9,0,4.4,2022,14
"6844",250.67,7.26,28.6,9.36,10.4,3.5,1,6844,6844,"2022/4/10",5,2,10.4,2022,15
"6845",309.71,7.45,28.3,12.57,0,5.5,1,6845,6845,"2022/4/11",12,-1,0,2022,15
"6846",235.09,7.75,29.7,8.49,8.4,4,1,6846,6846,"2022/4/12",8.5,-0.5,8.4,2022,15
"6847",221.33,4.98,28.5,7.7,1.6,4.3,1,6847,6847,"2022/4/13",8.5,0,1.6,2022,15
"6848",270.96,4.78,26.4,9.29,0,4.8,1,6848,6848,"2022/4/14",11,-1.5,0,2022,15
"6849",252.29,6.04,28,8.91,1,3.5,1,6849,6849,"2022/4/15",9,-2,1,2022,15
"6850",279.46,5.37,28.7,7.95,0,5,1,6850,6850,"2022/4/16",12.5,-2.5,0,2022,15
